ACCIDENT REF,BOROUGH,BORO,EASTING,NORTHING,CREFNO,CASUALTY CLASS,CASUALTY SEX,CASUALTY AGE (BANDED),CASUALTY AGE,NO. OF CASUALTIES,CASUALTY SEVERITY,PED LOCATION,PED MOVEMENT,MODE OF TRAVEL,ACCIDENT DATE
1190201534,SOUTHWARK,8,532432,177281,1,3 PEDESTRIAN,1 MALE,25-59,53,1,1,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/25
1190201539,HACKNEY,4,534945,184815,1,3 PEDESTRIAN,2 FEMALE,25-59,34,1,2,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/25
1190201572,EALING,27,517251,181626,1,3 PEDESTRIAN,2 FEMALE,60+,82,1,2,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/26
1190201580,WESTMINSTER,1,526820,183174,1,3 PEDESTRIAN,2 FEMALE,60+,62,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/26
1190201606,WESTMINSTER,1,527794,179666,1,3 PEDESTRIAN,2 FEMALE,25-59,54,1,1,08 IN CENTRE OF CARRIAGEWAY,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/26
1190201609,WESTMINSTER,1,528944,180762,1,3 PEDESTRIAN,2 FEMALE,25-59,30,1,1,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/26
1190201611,WALTHAM FOREST,13,537847,188130,1,3 PEDESTRIAN,1 MALE,25-59,37,1,1,04 CROSSING ROAD WITHIN 50M XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/26
1190201614,WESTMINSTER,1,529509,179265,1,3 PEDESTRIAN,'-1 UNKNOWN,U,,1,1,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/25
1190201645,WESTMINSTER,1,528554,179555,1,3 PEDESTRIAN,1 MALE,0-15,12,2,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/26
1190201645,WESTMINSTER,1,528554,179555,2,3 PEDESTRIAN,2 FEMALE,0-15,11,2,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/26
1190201649,HARINGEY,31,532234,189680,1,3 PEDESTRIAN,1 MALE,25-59,30,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/26
1190201733,SOUTHWARK,8,535137,178622,1,3 PEDESTRIAN,1 MALE,25-59,27,1,1,09 IN ROAD - NOT CROSSING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/27
1190201755,BRENT,28,518050,184984,2,3 PEDESTRIAN,1 MALE,25-59,34,2,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/27
1190201766,WESTMINSTER,1,528528,179586,1,3 PEDESTRIAN,2 FEMALE,16-24,22,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/27
1190201810,EALING,27,520308,179980,1,3 PEDESTRIAN,1 MALE,0-15,5,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/26
1190201817,ENFIELD,32,529124,192511,1,3 PEDESTRIAN,2 FEMALE,25-59,30,1,2,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/27
1190201821,WESTMINSTER,1,529912,179830,2,3 PEDESTRIAN,2 FEMALE,U,,2,1,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/27
1190201823,SOUTHWARK,8,533245,177995,1,3 PEDESTRIAN,1 MALE,25-59,27,1,2,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/27
1190201850,HILLINGDON,26,509228,178925,1,3 PEDESTRIAN,2 FEMALE,25-59,35,1,1,09 IN ROAD - NOT CROSSING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/27
1190201854,SOUTHWARK,8,532318,180035,1,3 PEDESTRIAN,2 FEMALE,25-59,33,1,1,05 CROSSING ROAD (NOT ON XING),9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/8/27
1190201862,CAMDEN,2,525998,183655,1,3 PEDESTRIAN,1 MALE,25-59,41,1,1,08 IN CENTRE OF CARRIAGEWAY,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/27
1190201866,LAMBETH,9,531761,177133,1,3 PEDESTRIAN,1 MALE,60+,80,1,1,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/26
1190201877,CROYDON,20,532036,168477,1,3 PEDESTRIAN,2 FEMALE,25-59,30,1,1,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/27
1190201909,KINGSTON-UPON-THAMES,23,521413,168322,1,3 PEDESTRIAN,1 MALE,25-59,45,1,1,06 ON FOOTPATH - VERGE,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/27
1190201918,BARKING & DAGENHAM,16,549102,183712,1,3 PEDESTRIAN,2 FEMALE,25-59,29,1,2,08 IN CENTRE OF CARRIAGEWAY,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/8
1190201930,BARNET,30,528390,192311,1,3 PEDESTRIAN,2 FEMALE,25-59,39,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/28
1190201960,BARKING & DAGENHAM,16,549046,184903,1,3 PEDESTRIAN,1 MALE,25-59,32,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/28
1190201969,WANDSWORTH,10,525807,174904,1,3 PEDESTRIAN,1 MALE,60+,67,1,2,04 CROSSING ROAD WITHIN 50M XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/28
1190202008,HACKNEY,4,535116,184970,1,3 PEDESTRIAN,1 MALE,25-59,26,1,1,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/25
1190202034,BEXLEY,18,546073,171817,1,3 PEDESTRIAN,2 FEMALE,25-59,35,1,1,06 ON FOOTPATH - VERGE,2 FROM DRIVERS N/SIDE MSK,1 PEDESTRIAN,2019/8/28
1190202042,HAVERING,15,554265,189950,1,3 PEDESTRIAN,1 MALE,25-59,51,1,1,09 IN ROAD - NOT CROSSING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/28
1190202046,HAMMERSMITH & FULHAM,11,525848,176340,2,3 PEDESTRIAN,2 FEMALE,16-24,21,2,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/28
1190202101,NEWHAM,17,541053,184403,1,3 PEDESTRIAN,1 MALE,25-59,46,1,2,06 ON FOOTPATH - VERGE,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/7/29
1190202130,KINGSTON-UPON-THAMES,23,518506,170047,1,3 PEDESTRIAN,2 FEMALE,25-59,43,1,1,06 ON FOOTPATH - VERGE,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/29
1190202219,EALING,27,511767,179528,1,3 PEDESTRIAN,1 MALE,0-15,10,1,1,08 IN CENTRE OF CARRIAGEWAY,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/29
1190202247,LEWISHAM,7,538264,175000,1,3 PEDESTRIAN,1 MALE,0-15,2,1,1,05 CROSSING ROAD (NOT ON XING),2 FROM DRIVERS N/SIDE MSK,1 PEDESTRIAN,2019/8/29
1190202255,SOUTHWARK,8,532396,179703,1,3 PEDESTRIAN,1 MALE,25-59,38,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/29
1190202270,HILLINGDON,26,505236,184548,1,3 PEDESTRIAN,2 FEMALE,25-59,42,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/30
1190202308,KENSINGTON & CHELSEA,12,528176,178405,1,3 PEDESTRIAN,1 MALE,25-59,28,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/30
1190202330,HACKNEY,4,533008,184118,1,3 PEDESTRIAN,2 FEMALE,60+,69,1,2,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/7/28
1190202332,SOUTHWARK,8,535649,178964,1,3 PEDESTRIAN,2 FEMALE,16-24,23,1,2,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/8/30
1190202346,HOUNSLOW,25,513480,176786,1,3 PEDESTRIAN,2 FEMALE,60+,80,1,2,08 IN CENTRE OF CARRIAGEWAY,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/30
1190202352,HARINGEY,31,530880,191363,1,3 PEDESTRIAN,2 FEMALE,25-59,57,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/30
1190202355,NEWHAM,17,541156,184045,1,3 PEDESTRIAN,1 MALE,25-59,28,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/30
1190202386,SOUTHWARK,8,532086,179050,1,3 PEDESTRIAN,2 FEMALE,60+,79,1,1,04 CROSSING ROAD WITHIN 50M XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/30
1190202390,BRENT,28,521311,183715,1,3 PEDESTRIAN,1 MALE,25-59,57,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/30
1190202399,WANDSWORTH,10,527178,176218,2,3 PEDESTRIAN,2 FEMALE,25-59,34,2,3,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/30
1190202405,BRENT,28,518872,189650,1,3 PEDESTRIAN,2 FEMALE,60+,61,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/30
1190202415,HARINGEY,31,533704,189009,2,3 PEDESTRIAN,1 MALE,25-59,54,2,2,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/30
1190202487,LEWISHAM,7,537946,175825,1,3 PEDESTRIAN,1 MALE,0-15,14,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/31
1190202505,WESTMINSTER,1,528348,181516,1,3 PEDESTRIAN,2 FEMALE,60+,67,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/31
1190202513,HACKNEY,4,533541,184976,1,3 PEDESTRIAN,1 MALE,60+,69,1,3,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/31
1190202526,TOWER HAMLETS,5,534502,181736,2,3 PEDESTRIAN,2 FEMALE,25-59,46,2,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/31
1190202531,WALTHAM FOREST,13,537958,186884,1,3 PEDESTRIAN,1 MALE,60+,69,1,1,04 CROSSING ROAD WITHIN 50M XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/8/31
1190202541,NEWHAM,17,541518,184958,1,3 PEDESTRIAN,1 MALE,25-59,34,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/31
1190202552,BARNET,30,520740,191286,1,3 PEDESTRIAN,1 MALE,0-15,5,1,2,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/31
1190202579,EALING,27,521593,180900,1,3 PEDESTRIAN,1 MALE,16-24,16,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/31
1190202583,HACKNEY,4,533029,182553,1,3 PEDESTRIAN,1 MALE,16-24,23,1,2,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/31
1190202596,EALING,27,516056,180280,1,3 PEDESTRIAN,1 MALE,25-59,26,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/31
1190202614,KINGSTON-UPON-THAMES,23,519219,165220,1,3 PEDESTRIAN,1 MALE,25-59,27,1,2,09 IN ROAD - NOT CROSSING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/31
1190202618,CROYDON,20,539393,161452,1,3 PEDESTRIAN,1 MALE,0-15,9,1,2,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/8/18
1190202623,WESTMINSTER,1,529127,180979,1,3 PEDESTRIAN,1 MALE,16-24,24,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/1
1190202657,WANDSWORTH,10,526529,174971,1,3 PEDESTRIAN,2 FEMALE,25-59,28,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/1
1190202667,TOWER HAMLETS,5,536028,181142,1,3 PEDESTRIAN,1 MALE,25-59,25,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/1
1190202668,HACKNEY,4,533363,182264,1,3 PEDESTRIAN,1 MALE,25-59,36,1,1,06 ON FOOTPATH - VERGE,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/8/30
1190202690,HAMMERSMITH & FULHAM,11,525065,176547,1,3 PEDESTRIAN,1 MALE,16-24,24,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/23
1190202719,ENFIELD,32,534759,195645,1,3 PEDESTRIAN,1 MALE,0-15,3,1,1,09 IN ROAD - NOT CROSSING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/1
1190202721,NEWHAM,17,541432,184467,1,3 PEDESTRIAN,1 MALE,25-59,30,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/1
1190202728,HAMMERSMITH & FULHAM,11,522536,179787,1,3 PEDESTRIAN,2 FEMALE,16-24,23,1,2,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/30
1190202765,NEWHAM,17,540896,182752,1,3 PEDESTRIAN,1 MALE,25-59,34,1,2,04 CROSSING ROAD WITHIN 50M XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/1
1190202796,ENFIELD,32,536271,197097,1,3 PEDESTRIAN,2 FEMALE,16-24,24,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/2
1190202828,HAVERING,15,549789,188323,1,3 PEDESTRIAN,1 MALE,25-59,44,1,2,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/2
1190202838,HILLINGDON,26,505438,184277,1,3 PEDESTRIAN,2 FEMALE,60+,63,1,1,09 IN ROAD - NOT CROSSING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/31
1190202849,WESTMINSTER,1,528370,181088,1,3 PEDESTRIAN,1 MALE,25-59,27,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/2
1190202893,GREENWICH,6,538045,177716,1,3 PEDESTRIAN,2 FEMALE,U,,1,1,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/2
1190202910,BROMLEY,19,534689,171192,1,3 PEDESTRIAN,2 FEMALE,0-15,12,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/2
1190202931,TOWER HAMLETS,5,538075,179733,1,3 PEDESTRIAN,1 MALE,16-24,22,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/2
1190202932,ENFIELD,32,533345,193079,1,3 PEDESTRIAN,2 FEMALE,0-15,5,1,2,09 IN ROAD - NOT CROSSING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/9/2
1190202941,CAMDEN,2,529485,181929,1,3 PEDESTRIAN,2 FEMALE,16-24,24,1,2,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/9/2
1190202947,CAMDEN,2,528048,185519,1,3 PEDESTRIAN,2 FEMALE,25-59,49,1,1,01 CROSSING ROAD ON PED XING,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/8/31
1190202957,BARNET,30,526416,194017,1,3 PEDESTRIAN,2 FEMALE,60+,84,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/2
1190202958,WESTMINSTER,1,530408,180276,1,3 PEDESTRIAN,2 FEMALE,25-59,55,1,2,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/2
1190202976,CROYDON,20,533665,165836,1,3 PEDESTRIAN,1 MALE,16-24,24,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/2
1190203007,LAMBETH,9,530030,174529,1,3 PEDESTRIAN,1 MALE,25-59,44,1,2,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/7/29
1190203073,BARNET,30,525271,190790,1,3 PEDESTRIAN,2 FEMALE,25-59,44,1,2,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/3
1190203114,RICHMOND-UPON-THAMES,24,515606,173119,1,3 PEDESTRIAN,2 FEMALE,25-59,46,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/3
1190203117,CROYDON,20,532247,168308,1,3 PEDESTRIAN,1 MALE,0-15,10,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/3
1190203134,WESTMINSTER,1,526722,182068,1,3 PEDESTRIAN,2 FEMALE,25-59,31,1,1,06 ON FOOTPATH - VERGE,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/3
1190203144,NEWHAM,17,537955,183159,1,3 PEDESTRIAN,2 FEMALE,25-59,29,1,2,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/3
1190203151,LAMBETH,9,530738,174597,1,3 PEDESTRIAN,2 FEMALE,25-59,41,1,1,08 IN CENTRE OF CARRIAGEWAY,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/3
1190203157,ENFIELD,32,532702,192573,1,3 PEDESTRIAN,1 MALE,16-24,16,1,2,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/9/3
1190203174,HARROW,29,514018,190714,1,3 PEDESTRIAN,2 FEMALE,25-59,26,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/3
1190203198,HACKNEY,4,535735,183864,1,3 PEDESTRIAN,2 FEMALE,25-59,48,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/4
1190203199,LAMBETH,9,529893,173739,1,3 PEDESTRIAN,2 FEMALE,0-15,15,1,1,04 CROSSING ROAD WITHIN 50M XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/4
1190203223,WESTMINSTER,1,529686,180346,1,3 PEDESTRIAN,2 FEMALE,25-59,55,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/4
1190203243,SOUTHWARK,8,533049,180207,2,3 PEDESTRIAN,2 FEMALE,25-59,31,2,1,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/4
1190203250,KENSINGTON & CHELSEA,12,523939,180322,1,3 PEDESTRIAN,1 MALE,0-15,4,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/4
1190203271,BEXLEY,18,549060,175179,1,3 PEDESTRIAN,1 MALE,60+,86,1,1,05 CROSSING ROAD (NOT ON XING),4 FROM DRIVERS O/SIDE MSK,1 PEDESTRIAN,2019/9/4
1190203278,SUTTON,21,530178,166597,1,3 PEDESTRIAN,2 FEMALE,25-59,56,1,2,05 CROSSING ROAD (NOT ON XING),9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/9/4
1190203297,TOWER HAMLETS,5,538330,178436,1,3 PEDESTRIAN,1 MALE,25-59,26,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/2/28
1190203302,HARINGEY,31,534300,190676,1,3 PEDESTRIAN,2 FEMALE,25-59,55,1,1,06 ON FOOTPATH - VERGE,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/4
1190203311,HACKNEY,4,533150,182384,1,3 PEDESTRIAN,2 FEMALE,25-59,33,1,2,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/25
1190203364,NEWHAM,17,542206,185537,1,3 PEDESTRIAN,2 FEMALE,25-59,39,1,1,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/4
1190203369,WESTMINSTER,1,524751,182201,1,3 PEDESTRIAN,1 MALE,60+,80,1,1,09 IN ROAD - NOT CROSSING,6 IN RD NOT CROSSING MSK,1 PEDESTRIAN,2019/9/4
1190203380,HOUNSLOW,25,512881,172396,1,3 PEDESTRIAN,1 MALE,16-24,23,1,1,09 IN ROAD - NOT CROSSING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/9/4
1190203393,CROYDON,20,534287,168776,1,3 PEDESTRIAN,1 MALE,60+,69,1,2,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/9/4
1190203405,CITY OF LONDON,0,532770,181770,1,3 PEDESTRIAN,1 MALE,25-59,34,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/4
1190203444,LEWISHAM,7,540492,172117,1,3 PEDESTRIAN,1 MALE,0-15,13,1,1,07 ON REFUGE,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/9/5
1190203452,REDBRIDGE,14,546765,189042,1,3 PEDESTRIAN,2 FEMALE,16-24,18,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/5
1190203467,LAMBETH,9,531017,177320,1,3 PEDESTRIAN,1 MALE,25-59,30,1,1,04 CROSSING ROAD WITHIN 50M XING,8 IN RD BACK TO TRAFFIC,1 PEDESTRIAN,2019/9/5
1190203472,WALTHAM FOREST,13,536775,188741,1,3 PEDESTRIAN,2 FEMALE,U,,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/18
1190203478,ISLINGTON,3,529755,186663,1,3 PEDESTRIAN,1 MALE,25-59,36,1,2,09 IN ROAD - NOT CROSSING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/5
1190203480,BEXLEY,18,547180,174169,1,3 PEDESTRIAN,2 FEMALE,16-24,21,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/4
1190203494,BRENT,28,521897,184820,1,3 PEDESTRIAN,2 FEMALE,25-59,38,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/5
1190203503,LAMBETH,9,530139,171938,1,3 PEDESTRIAN,2 FEMALE,16-24,17,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/5
1190203519,BARNET,30,527998,191517,1,3 PEDESTRIAN,1 MALE,0-15,7,1,2,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/5
1190203531,WESTMINSTER,1,529186,180878,2,3 PEDESTRIAN,2 FEMALE,25-59,49,2,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/5
1190203573,WESTMINSTER,1,529066,179750,1,3 PEDESTRIAN,2 FEMALE,25-59,28,1,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/5
1190203578,WALTHAM FOREST,13,539131,185722,1,3 PEDESTRIAN,2 FEMALE,0-15,11,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/5
1190203605,LAMBETH,9,529909,170586,1,3 PEDESTRIAN,1 MALE,16-24,17,1,1,06 ON FOOTPATH - VERGE,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/5
1190203641,BEXLEY,18,548353,175225,1,3 PEDESTRIAN,2 FEMALE,25-59,32,1,1,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/6
1190203644,BROMLEY,19,548098,164328,1,3 PEDESTRIAN,2 FEMALE,16-24,21,1,1,06 ON FOOTPATH - VERGE,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/1
1190203652,NEWHAM,17,541073,182141,1,3 PEDESTRIAN,1 MALE,0-15,14,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/6
1190203670,LEWISHAM,7,538481,175573,1,3 PEDESTRIAN,1 MALE,25-59,44,1,1,09 IN ROAD - NOT CROSSING,2 FROM DRIVERS N/SIDE MSK,1 PEDESTRIAN,2019/8/24
1190203695,ENFIELD,32,533321,196576,1,3 PEDESTRIAN,2 FEMALE,25-59,50,1,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/6
1190203696,WALTHAM FOREST,13,537242,189034,1,3 PEDESTRIAN,1 MALE,25-59,42,1,1,06 ON FOOTPATH - VERGE,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/5
1190203720,TOWER HAMLETS,5,534709,182683,1,3 PEDESTRIAN,1 MALE,16-24,21,2,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/6
1190203721,HILLINGDON,26,508582,181599,1,3 PEDESTRIAN,1 MALE,25-59,54,1,2,05 CROSSING ROAD (NOT ON XING),9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/9/6
1190203722,GREENWICH,6,538191,177704,2,3 PEDESTRIAN,2 FEMALE,25-59,28,2,1,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/6
1190203725,CROYDON,20,532260,168558,1,3 PEDESTRIAN,1 MALE,25-59,26,1,1,08 IN CENTRE OF CARRIAGEWAY,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/8/19
1190203728,BARNET,30,527240,189601,1,3 PEDESTRIAN,2 FEMALE,60+,90,1,2,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/9/6
