_COLLISION ID,BOROUGH NAME,BOROUGH NUMBER,EASTING,NORTHING,_CASUALTY ID,_CASUALTY CLASS,CASUALTY GENDER,CASUALTY AGE (5 YEAR BANDS),CASUALTY AGE,_CASUALTY COUNT,_CASUALTY SEVERITY,PEDESTRIAN LOCATION,PEDESTRIAN MOVEMENT,CASUALTY MODE OF TRAVEL,_COLLISION DATE
1220409932,Harrow,29,513912,190728,1,Pedestrian,Female,14-Oct,12.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2022-11-11
1220409940,Islington,3,531564,184786,1,Pedestrian,Female,40-44,43.0,1,Serious,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2022-11-11
1220409941,Ealing,27,516061,180285,1,Pedestrian,Female,20-24,22.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2022-11-11
1220409964,Havering,15,555287,186781,1,Pedestrian,Male,60-64,63.0,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2022-11-11
1220409969,Tower Hamlets,5,536874,181676,1,Pedestrian,Female,15-19,17.0,1,Serious,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2022-11-11
1220410003,Tower Hamlets,5,534410,182324,1,Pedestrian,Female,25-29,29.0,1,Serious,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-11-12
1220410011,Hounslow,25,510336,172590,1,Pedestrian,Female,20-24,20.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-11-12
1220410051,Merton,22,524075,171059,1,Pedestrian,Female,25-29,29.0,1,Slight,In Road - Not Crossing,Unknown Or Other,Pedestrian,2022-11-12
1220410057,Greenwich,6,545266,178508,1,Pedestrian,Female,65-69,68.0,1,Slight,In Road - Not Crossing,Unknown Or Other,Pedestrian,2022-11-12
1220410069,Barnet,30,527545,193871,1,Pedestrian,Female,60-64,62.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-11-12
1220410075,Merton,22,527170,167806,1,Pedestrian,Male,60-64,63.0,1,Fatal,In Road - Not Crossing,Unknown Or Other,Pedestrian,2022-11-12
1220410108,Enfield,32,531935,192197,1,Pedestrian,Female,85-89,86.0,1,Serious,In Centre Of Carriageway,From Drivers O/Side,Pedestrian,2022-11-12
1220410150,Hounslow,25,514229,175956,2,Pedestrian,Male,5-Sep,8.0,1,Slight,In Road - Not Crossing,In Rd Facing Traffic,Pedestrian,2022-11-12
1220410155,Ealing,27,512340,180294,1,Pedestrian,Female,35-39,35.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-11-12
1220410193,Haringey,31,530724,188160,1,Pedestrian,Female,35-39,39.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-11-12
1220410209,Ealing,27,518139,181314,1,Pedestrian,Male,30-34,34.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-11-11
1220410209,Ealing,27,518139,181314,2,Pedestrian,Female,35-39,35.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-11-11
1220410252,Camden,2,530209,182914,1,Pedestrian,Female,20-24,21.0,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2022-11-13
1220410253,Richmond-Upon-Thames,24,515766,168815,1,Pedestrian,Male,50-54,53.0,1,Serious,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-11-13
1220410257,Greenwich,6,541695,178788,1,Pedestrian,Male,65-69,65.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-11-13
1220410264,Camden,2,529601,182550,1,Pedestrian,Male,Unknown,,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-11-13
1220410276,Sutton,21,526935,162950,1,Pedestrian,Male,14-Oct,11.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-11-13
1220410288,Hackney,4,536537,185372,1,Pedestrian,Male,50-54,52.0,1,Serious,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2022-11-13
1220410327,Richmond-Upon-Thames,24,513215,172255,1,Pedestrian,Male,14-Oct,11.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2022-11-13
1220410332,Tower Hamlets,5,537366,181380,1,Pedestrian,Female,5-Sep,7.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-13
1220410336,Lambeth,9,531879,172284,1,Pedestrian,Female,70-74,74.0,1,Serious,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2022-11-13
1220410341,Sutton,21,529239,162013,1,Pedestrian,Female,25-29,27.0,1,Serious,In Centre Of Carriageway,From Drivers O/Side Msk,Pedestrian,2022-11-13
1220410349,Ealing,27,518215,180764,1,Pedestrian,Female,35-39,35.0,1,Slight,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2022-11-13
1220410353,Barnet,30,523951,186167,1,Pedestrian,Female,20-24,20.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-13
1220410357,Tower Hamlets,5,535313,182008,1,Pedestrian,Male,50-54,53.0,1,Serious,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2022-11-14
1220410375,Wandsworth,10,529394,171210,1,Pedestrian,Female,45-49,46.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-11
1220410425,Hackney,4,533672,186699,1,Pedestrian,Male,40-44,43.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-14
1220410439,Tower Hamlets,5,537090,181024,1,Pedestrian,Male,15-19,19.0,1,Slight,In Centre Of Carriageway,In Rd Back To Traffic,Pedestrian,2022-11-14
1220410461,Barking & Dagenham,16,548443,188778,1,Pedestrian,Male,15-19,16.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-11-14
1220410467,Barnet,30,527596,194726,1,Pedestrian,Male,14-Oct,11.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-11-14
1220410475,Greenwich,6,542304,176820,1,Pedestrian,Male,5-Sep,6.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2022-11-14
1220410477,Croydon,20,532037,162346,1,Pedestrian,Female,50-54,51.0,1,Slight,In Centre Of Carriageway,From Drivers O/Side,Pedestrian,2022-11-14
1220410500,Hackney,4,533888,187156,1,Pedestrian,Male,0-4,4.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2022-11-14
1220410534,Westminster,1,529059,181235,2,Pedestrian,Male,80-84,84.0,1,Serious,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2022-11-14
1220410541,Harrow,29,514791,189515,1,Pedestrian,Female,35-39,38.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-11-14
1220410541,Harrow,29,514791,189515,2,Pedestrian,Male,5-Sep,9.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-11-14
1220410553,Hillingdon,26,505383,183620,1,Pedestrian,Male,80-84,80.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-11-14
1220410559,Lambeth,9,531090,175660,1,Pedestrian,Male,20-24,23.0,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-14
1220410564,Ealing,27,513894,179819,1,Pedestrian,Male,60-64,63.0,1,Slight,In Centre Of Carriageway,Unknown Or Other,Pedestrian,2022-11-15
1220410575,Merton,22,523746,169076,1,Pedestrian,Female,30-34,33.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-11-14
1220410579,Barnet,30,524887,188540,1,Pedestrian,Female,25-29,25.0,1,Slight,In Centre Of Carriageway,From Drivers O/Side Msk,Pedestrian,2022-11-15
1220410581,Ealing,27,516247,180616,1,Pedestrian,Female,50-54,50.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2022-11-15
1220410585,Lambeth,9,529410,170038,1,Pedestrian,Female,45-49,48.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-11-15
1220410588,Brent,28,520166,182964,1,Pedestrian,Male,30-34,33.0,1,Serious,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-11-15
1220410603,Southwark,8,533459,179973,1,Pedestrian,Female,25-29,27.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2022-11-15
1220410611,Wandsworth,10,527180,175893,1,Pedestrian,Female,40-44,42.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-11-15
1220410642,Westminster,1,528241,181815,1,Pedestrian,Female,20-24,22.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-14
1220410682,Hammersmith & Fulham,11,522387,181144,1,Pedestrian,Female,30-34,33.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-15
1220410695,Lambeth,9,530495,173930,1,Pedestrian,Female,35-39,36.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2022-11-15
1220410697,Enfield,32,534455,197950,1,Pedestrian,Female,15-19,19.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2022-11-15
1220410699,Barking & Dagenham,16,548160,188313,1,Pedestrian,Female,Unknown,,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-11-15
1220410709,Hillingdon,26,507975,186031,1,Pedestrian,Female,14-Oct,11.0,1,Slight,In Road - Not Crossing,In Rd Facing Traffic,Pedestrian,2022-11-15
1220410724,Greenwich,6,540118,176910,1,Pedestrian,Male,55-59,58.0,1,Serious,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-11-15
1220410726,Lewisham,7,537704,173658,2,Pedestrian,Female,55-59,57.0,1,Serious,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2022-11-15
1220410727,Lambeth,9,530201,172229,1,Pedestrian,Male,15-19,15.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-15
1220410730,Islington,3,530382,185875,1,Pedestrian,Female,55-59,55.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-11-15
1220410743,Hillingdon,26,505790,183133,1,Pedestrian,Male,20-24,21.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2022-11-08
1220410744,Tower Hamlets,5,537512,179831,1,Pedestrian,Female,55-59,57.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2022-11-15
1220410747,Merton,22,528018,167732,1,Pedestrian,Male,30-34,32.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-11-15
1220410749,Bexley,18,547823,177105,1,Pedestrian,Male,50-54,53.0,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2022-11-15
1220410751,Redbridge,14,544104,186593,1,Pedestrian,Male,55-59,58.0,1,Slight,In Centre Of Carriageway,From Drivers O/Side Msk,Pedestrian,2022-11-15
1220410759,Havering,15,552501,188453,1,Pedestrian,Female,15-19,16.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side Msk,Pedestrian,2022-11-15
1220410761,Hillingdon,26,507249,182615,1,Pedestrian,Male,50-54,52.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-11-15
1220410764,Hackney,4,537420,185637,1,Pedestrian,Unknown,30-34,31.0,1,Serious,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-11-13
1220410797,Tower Hamlets,5,535158,181000,1,Pedestrian,Male,50-54,51.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-16
1220410803,Ealing,27,512088,183523,2,Pedestrian,Male,14-Oct,14.0,1,Slight,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2022-11-16
1220410810,Lambeth,9,532301,175331,1,Pedestrian,Male,15-19,15.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2022-11-16
1220410829,Hammersmith & Fulham,11,526053,175912,1,Pedestrian,Female,45-49,48.0,1,Serious,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2022-11-16
1220410868,Lewisham,7,539877,174568,1,Pedestrian,Female,65-69,66.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-11-16
1220410878,Hammersmith & Fulham,11,522858,180054,1,Pedestrian,Male,40-44,44.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2022-11-16
1220410881,Enfield,32,534767,194462,1,Pedestrian,Male,5-Sep,7.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-11-16
1220410904,Enfield,32,536036,199909,1,Pedestrian,Female,50-54,51.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-16
1220410912,Lambeth,9,529542,173986,1,Pedestrian,Female,14-Oct,12.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-16
1220410925,Kensington & Chelsea,12,525469,179596,1,Pedestrian,Female,65-69,67.0,1,Serious,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-11-16
1220410927,Newham,17,539681,184685,1,Pedestrian,Male,55-59,55.0,1,Serious,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2022-11-16
1220410931,Croydon,20,531939,168137,1,Pedestrian,Male,35-39,35.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-11-16
1220410932,Lambeth,9,531769,174400,1,Pedestrian,Female,50-54,53.0,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-16
1220410937,Barnet,30,524682,190262,1,Pedestrian,Male,15-19,18.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-11-16
1220410948,Croydon,20,534144,168376,1,Pedestrian,Male,15-19,16.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-11-16
1220410959,Lewisham,7,540638,172219,1,Pedestrian,Male,40-44,40.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-11-16
1220410966,Greenwich,6,546024,178389,1,Pedestrian,Female,14-Oct,13.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-16
1220410984,Tower Hamlets,5,534734,182080,1,Pedestrian,Male,60-64,63.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-11-07
1220410991,Wandsworth,10,526114,172842,1,Pedestrian,Female,40-44,44.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-11-16
1220410995,Hillingdon,26,509102,187591,1,Pedestrian,Female,55-59,56.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-16
1220411004,Hackney,4,536153,185199,1,Pedestrian,Female,20-24,23.0,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-16
1220411007,Tower Hamlets,5,535012,181294,1,Pedestrian,Male,20-24,21.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-11-17
1220411016,Greenwich,6,540856,178445,1,Pedestrian,Female,55-59,57.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-16
1220411030,Tower Hamlets,5,536058,183112,1,Pedestrian,Male,Unknown,,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-10-29
1220411035,Camden,2,525525,184663,1,Pedestrian,Male,14-Oct,14.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-11-17
1220411047,Camden,2,526252,184631,1,Pedestrian,Male,70-74,73.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-11-17
1220411049,Sutton,21,526666,166496,1,Pedestrian,Female,Unknown,,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-11-15
1220411076,Newham,17,542449,183702,1,Pedestrian,Female,80-84,81.0,1,Slight,In Centre Of Carriageway,From Drivers O/Side,Pedestrian,2022-11-17
1220411089,Hillingdon,26,510146,181310,1,Pedestrian,Male,55-59,58.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-11-17
1220411090,Brent,28,519348,186023,1,Pedestrian,Female,30-34,30.0,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2022-11-17
1220411091,Croydon,20,532526,163162,1,Pedestrian,Male,30-34,31.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-17
1220411113,Westminster,1,526790,181346,1,Pedestrian,Female,65-69,68.0,1,Slight,In Road - Not Crossing,Unknown Or Other,Pedestrian,2022-11-16
1220411116,Barking & Dagenham,16,548888,186860,1,Pedestrian,Female,14-Oct,11.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-11-17
1220411123,Croydon,20,532670,170076,1,Pedestrian,Male,14-Oct,11.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2022-11-17
1220411134,Newham,17,540367,183485,1,Pedestrian,Female,20-24,24.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-17
1220411135,Bexley,18,545868,176268,1,Pedestrian,Female,5-Sep,9.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-11-17
1220411173,Sutton,21,523497,165296,1,Pedestrian,Male,75-79,78.0,1,Fatal,Unknown Or Other,Unknown Or Other,Pedestrian,2022-11-17
1220411211,Havering,15,556502,188158,1,Pedestrian,Male,25-29,28.0,1,Slight,In Centre Of Carriageway,In Rd Back To Traffic,Pedestrian,2022-11-17
1220411213,Merton,22,523522,169555,1,Pedestrian,Male,35-39,37.0,1,Fatal,In Road - Not Crossing,In Rd Not Crossing,Pedestrian,2022-11-18
1220411234,Croydon,20,533413,166270,1,Pedestrian,Male,55-59,57.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-11-12
1220411242,Islington,3,530258,184535,1,Pedestrian,Male,20-24,20.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-11-18
1220411243,Hounslow,25,519346,178473,1,Pedestrian,Male,40-44,40.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-17
1220411257,Redbridge,14,544412,190150,1,Pedestrian,Male,75-79,79.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-10-31
1220411260,Croydon,20,530895,166338,1,Pedestrian,Female,14-Oct,11.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-11-17
1220411298,Lewisham,7,536638,177191,1,Pedestrian,Female,14-Oct,14.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-11-18
1220411299,Bexley,18,550612,178934,1,Pedestrian,Male,20-24,21.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-11-18
1220411305,Waltham Forest,13,537471,191426,1,Pedestrian,Male,20-24,23.0,1,Serious,In Road - Not Crossing,Unknown Or Other,Pedestrian,2022-11-18
1220411312,Lewisham,7,534930,172085,1,Pedestrian,Female,20-24,21.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-18
1220411319,Wandsworth,10,526089,172005,1,Pedestrian,Male,30-34,30.0,1,Slight,In Road - Not Crossing,In Rd Not Crossing,Pedestrian,2022-11-18
1220411321,Kensington & Chelsea,12,526757,178293,1,Pedestrian,Female,25-29,26.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-11-18
1220411338,Brent,28,521201,183815,1,Pedestrian,Male,60-64,60.0,1,Serious,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-11-18
1220411344,Greenwich,6,545956,178394,1,Pedestrian,Female,14-Oct,11.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2022-11-18
1220411344,Greenwich,6,545956,178394,2,Pedestrian,Female,14-Oct,14.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2022-11-18
1220411355,Redbridge,14,543591,186553,1,Pedestrian,Male,5-Sep,9.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-11-18
1220411359,Tower Hamlets,5,535860,181271,1,Pedestrian,Female,15-19,18.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-18
1220411362,Newham,17,541319,180863,1,Pedestrian,Female,15-19,17.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-11-17
1220411363,Ealing,27,513243,184496,1,Pedestrian,Female,25-29,27.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-15
1220411364,Camden,2,529038,183999,1,Pedestrian,Male,15-19,15.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side Msk,Pedestrian,2022-11-18
1220411371,Ealing,27,520186,180253,1,Pedestrian,Male,0-4,4.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2022-11-18
1220411373,Barking & Dagenham,16,548780,188169,1,Pedestrian,Unknown,14-Oct,14.0,1,Slight,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2022-11-17
1220411383,Redbridge,14,545589,188680,1,Pedestrian,Female,20-24,24.0,1,Serious,In Centre Of Carriageway,From Drivers N/Side,Pedestrian,2022-11-18
1220411456,Camden,2,529210,183361,1,Pedestrian,Male,20-24,23.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-19
1220411466,Southwark,8,534220,176810,1,Pedestrian,Female,14-Oct,11.0,1,Slight,Crossing Road Within 50m Xing,Unknown Or Other,Pedestrian,2022-11-17
1220411485,Barnet,30,520069,190546,1,Pedestrian,Male,75-79,79.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-11-14
1220411491,Waltham Forest,13,536623,188151,1,Pedestrian,Female,15-19,15.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-11-18
1220411514,Lambeth,9,531562,173089,1,Pedestrian,Female,20-24,22.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-11-19
1220411557,Ealing,27,520200,180063,1,Pedestrian,Male,14-Oct,12.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-11-19
1220411569,Sutton,21,526097,166632,1,Pedestrian,Male,15-19,19.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-11-19
1220411571,Croydon,20,532423,166478,1,Pedestrian,Female,14-Oct,10.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-11-19
1220411573,Wandsworth,10,528722,173501,1,Pedestrian,Male,35-39,37.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2022-11-19
1220411596,Hammersmith & Fulham,11,524586,178408,1,Pedestrian,Male,20-24,20.0,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-19
1220411605,Camden,2,528939,183907,1,Pedestrian,Female,40-44,41.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-11-02
1220411619,Waltham Forest,13,537691,192679,2,Pedestrian,Female,15-19,15.0,1,Slight,In Road - Not Crossing,In Rd Back To Traffic,Pedestrian,2022-11-19
1220411621,Haringey,31,531676,189222,1,Pedestrian,Male,50-54,53.0,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2022-11-19
1220411637,Haringey,31,533690,189162,1,Pedestrian,Male,25-29,29.0,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2022-11-20
1220411699,Haringey,31,531884,190050,1,Pedestrian,Female,15-19,18.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-11-20
